manager,round,worker,m_eva,ai_eva,p1,p2,p3,inventory_firstGainOrder,inventory_firstGainStep,inventory_accum_reward,inventory_rewardedGainStep,inventory_rewardedGainOrder,if_iron_axe,if_stone_axe,if_wooden_axe,sparse_reward,dense_reward,attack_effi,attack_ratio,attack_equipped,camera_mov_ratio,position_mov_ratio,torch_placed,cobblestone_placed,dirt_placed,stone_placed,if_smelt_coal,inventory_firstGainOrder_0,inventory_firstGainOrder_1,inventory_firstGainOrder_2,inventory_firstGainOrder_3,inventory_firstGainOrder_4,inventory_firstGainOrder_5,inventory_firstGainOrder_6,inventory_firstGainOrder_7,inventory_firstGainOrder_8,inventory_firstGainOrder_9,inventory_firstGainOrder_10,inventory_firstGainOrder_11,inventory_firstGainOrder_12,inventory_firstGainOrder_13,inventory_firstGainOrder_14,inventory_firstGainOrder_15,inventory_firstGainOrder_16,inventory_firstGainOrder_17,inventory_firstGainStep_0,inventory_firstGainStep_1,inventory_firstGainStep_2,inventory_firstGainStep_3,inventory_firstGainStep_4,inventory_firstGainStep_5,inventory_firstGainStep_6,inventory_firstGainStep_7,inventory_firstGainStep_8,inventory_firstGainStep_9,inventory_firstGainStep_10,inventory_firstGainStep_11,inventory_firstGainStep_12,inventory_firstGainStep_13,inventory_firstGainStep_14,inventory_firstGainStep_15,inventory_firstGainStep_16,inventory_firstGainStep_17,inventory_accum_reward_0,inventory_accum_reward_1,inventory_accum_reward_2,inventory_accum_reward_3,inventory_accum_reward_4,inventory_accum_reward_5,inventory_accum_reward_6,inventory_accum_reward_7,inventory_accum_reward_8,inventory_accum_reward_9,inventory_accum_reward_10,inventory_accum_reward_11,inventory_accum_reward_12,inventory_accum_reward_13,inventory_accum_reward_14,inventory_accum_reward_15,inventory_accum_reward_16,inventory_accum_reward_17,inventory_rewardedGainStep_0,inventory_rewardedGainStep_1,inventory_rewardedGainStep_2,inventory_rewardedGainStep_3,inventory_rewardedGainStep_4,inventory_rewardedGainStep_5,inventory_rewardedGainStep_6,inventory_rewardedGainStep_7,inventory_rewardedGainStep_8,inventory_rewardedGainStep_9,inventory_rewardedGainStep_10,inventory_rewardedGainStep_11,inventory_rewardedGainStep_12,inventory_rewardedGainStep_13,inventory_rewardedGainStep_14,inventory_rewardedGainStep_15,inventory_rewardedGainStep_16,inventory_rewardedGainStep_17,inventory_rewardedGainOrder_0,inventory_rewardedGainOrder_1,inventory_rewardedGainOrder_2,inventory_rewardedGainOrder_3,inventory_rewardedGainOrder_4,inventory_rewardedGainOrder_5,inventory_rewardedGainOrder_6,inventory_rewardedGainOrder_7,inventory_rewardedGainOrder_8,inventory_rewardedGainOrder_9,inventory_rewardedGainOrder_10,inventory_rewardedGainOrder_11,inventory_rewardedGainOrder_12,inventory_rewardedGainOrder_13,inventory_rewardedGainOrder_14,inventory_rewardedGainOrder_15,inventory_rewardedGainOrder_16,inventory_rewardedGainOrder_17,from,ai2_eva,ai2_p1,ai2_p2,ai2_p3,m_ai1,m_ai2,m_ai1_2
worker596f961cfe061d00011e3e03,2,5fbfa7490dcefd0251d79dff,3,1,0.5195964052287583,0.3627668067226891,0.1176367880485527,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,223,1184.0,0.0065498318286422,0.7117298727478897,0.7923526287838556,0.2091470328839612,0.2823484943933476,7.0,365.0,11.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0,0.0,10.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,8.0,2.0,0.0,5.0,0.0,11.0,0.0,3423.0,7056.0,0.0,7842.0,0.0,0.0,2678.0,3094.0,3233.0,0.0,0.0,4454.0,2503.0,0.0,3215.0,0.0,496.0,0.0,0.0,32.0,0.0,384.0,0.0,0.0,6.0,194.0,32.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,7056.0,0.0,7842.0,0.0,0.0,2678.0,3094.0,3233.0,0.0,0.0,4454.0,0.0,0.0,3215.0,0.0,1.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,8.0,0.0,0.0,5.0,test-01-09-1,3,0.225,0.2791666666666667,0.4958333333333334,31,33,313
worker596f961cfe061d00011e3e03,2,615c92a79eaac944c5f156b6,2,2,0.4121904761904763,0.4449999999999999,0.1428095238095238,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,227,9878.0,0.0461023966876343,0.8442457649905889,0.6141412532844972,0.3949314331809626,0.4454154342565206,93.0,469.0,27.0,0.0,0.0,10.0,2.0,6.0,1.0,11.0,0.0,12.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,3.0,9.0,0.0,8.0,4367.0,2817.0,3649.0,35.0,13536.0,0.0,14138.0,0.0,0.0,3334.0,3611.0,3666.0,0.0,0.0,3041.0,4048.0,0.0,3763.0,0.0,9168.0,16.0,0.0,32.0,0.0,384.0,0.0,0.0,6.0,104.0,56.0,0.0,0.0,96.0,0.0,0.0,16.0,0.0,2817.0,3649.0,0.0,13536.0,0.0,14138.0,0.0,0.0,3334.0,3611.0,3666.0,0.0,0.0,3041.0,0.0,0.0,3763.0,0.0,2.0,6.0,0.0,11.0,0.0,12.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,test-01-09-1,2,0.14250000000000002,0.5158333333333334,0.3416666666666667,22,22,222
worker596f961cfe061d00011e3e03,2,5bcfde8c8301810001a33bea,1,1,0.4713636363636364,0.3021666666666666,0.226469696969697,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,227,5917.0,0.0282554221031711,0.8206637356403347,0.7260865808347015,0.3481066515387888,0.388526450148915,4.0,325.0,5.0,0.0,0.0,9.0,7.0,4.0,10.0,11.0,0.0,12.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,8.0,1.0,0.0,6.0,6480.0,3664.0,2937.0,6955.0,13055.0,0.0,13763.0,0.0,0.0,2435.0,2793.0,3126.0,0.0,0.0,4316.0,2102.0,0.0,3267.0,0.0,5152.0,8.0,0.0,32.0,0.0,512.0,0.0,0.0,5.0,136.0,24.0,0.0,0.0,32.0,0.0,0.0,16.0,0.0,3664.0,2937.0,0.0,13055.0,0.0,13763.0,0.0,0.0,2435.0,2793.0,3126.0,0.0,0.0,4316.0,0.0,0.0,3267.0,0.0,7.0,4.0,0.0,11.0,0.0,12.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,6.0,test-01-09-1,1,0.5833333333333333,0.2833333333333333,0.13333333333333333,11,11,111
worker596f961cfe061d00011e3e03,3,615c92a79eaac944c5f156b6,2,1,0.4649889817784555,0.4410018050036847,0.0940092132178598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,318,2006.0,0.0159302675082657,0.6465215701515741,0.2506762849413886,0.2079284881461329,0.3695102992615623,7.0,109.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,0.0,0.0,7.0,2.0,0.0,8.0,0.0,2.0,0.0,1767.0,0.0,0.0,0.0,0.0,1767.0,0.0,1767.0,1767.0,0.0,0.0,1767.0,1669.0,0.0,1767.0,0.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,6.0,8.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.0,0.0,1767.0,1767.0,0.0,0.0,1767.0,0.0,0.0,1767.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,test-01-09-1,3,0.14166666666666666,0.275,0.5833333333333334,21,23,213
worker596f961cfe061d00011e3e03,3,5fbfa7490dcefd0251d79dff,3,1,0.8273105037258982,0.1676984998755424,0.0049909963985594,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0877827215424545,0.0,0.1882647385984427,0.3192436040044494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test-01-09-1,2,0.06833333333333333,0.7307142857142856,0.20095238095238094,31,32,312
worker5bcfde8c8301810001a33bea,1,615c92a79eaac944c5f156b6,3,2,0.4012619047619048,0.4504999999999999,0.1482380952380952,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,483,7314.0,0.0260399713560315,0.8030635717273108,0.7555497688952543,0.4928900041823504,0.5284922626516102,90.0,37.0,15.0,0.0,0.0,13.0,7.0,4.0,6.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,12.0,0.0,5.0,14885.0,2402.0,1702.0,2158.0,4723.0,0.0,5447.0,0.0,5727.0,808.0,1128.0,1636.0,0.0,0.0,4101.0,5787.0,0.0,1847.0,0.0,6176.0,28.0,0.0,32.0,0.0,384.0,0.0,256.0,14.0,240.0,96.0,0.0,0.0,64.0,0.0,0.0,24.0,0.0,2402.0,1702.0,0.0,4723.0,0.0,5447.0,0.0,5727.0,808.0,1128.0,1636.0,0.0,0.0,4101.0,0.0,0.0,1847.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,5.0,test-01-09-1,2,0.09666666666666666,0.45738095238095233,0.445952380952381,32,32,322
worker5bcfde8c8301810001a33bea,1,596f961cfe061d00011e3e03,3,1,0.4877311355311356,0.4558244200244199,0.0564444444444444,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,483,1568.0,0.0011427638560117,0.8512762310649928,0.0439691997932141,0.265900773613749,0.7853337656923148,69.0,26.0,10.0,0.0,0.0,0.0,7.0,4.0,1.0,9.0,0.0,10.0,0.0,11.0,2.0,3.0,5.0,0.0,0.0,8.0,12.0,13.0,6.0,0.0,6603.0,3024.0,1265.0,8265.0,0.0,9177.0,0.0,9519.0,2579.0,2887.0,3181.0,0.0,0.0,7438.0,9562.0,10698.0,4711.0,0.0,416.0,16.0,0.0,32.0,0.0,384.0,0.0,256.0,16.0,240.0,128.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,6603.0,3024.0,0.0,8265.0,0.0,9177.0,0.0,9519.0,2579.0,2887.0,3181.0,0.0,0.0,7438.0,0.0,0.0,4711.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,2.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,6.0,test-01-09-1,3,0.14666666666666667,0.19833333333333333,0.6549999999999999,31,33,313
worker5bcfde8c8301810001a33bea,2,615c92a79eaac944c5f156b6,3,2,0.4121904761904763,0.4449999999999999,0.1428095238095238,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,227,9878.0,0.0461023966876343,0.8442457649905889,0.6141412532844972,0.3949314331809626,0.4454154342565206,93.0,469.0,27.0,0.0,0.0,10.0,2.0,6.0,1.0,11.0,0.0,12.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,3.0,9.0,0.0,8.0,4367.0,2817.0,3649.0,35.0,13536.0,0.0,14138.0,0.0,0.0,3334.0,3611.0,3666.0,0.0,0.0,3041.0,4048.0,0.0,3763.0,0.0,9168.0,16.0,0.0,32.0,0.0,384.0,0.0,0.0,6.0,104.0,56.0,0.0,0.0,96.0,0.0,0.0,16.0,0.0,2817.0,3649.0,0.0,13536.0,0.0,14138.0,0.0,0.0,3334.0,3611.0,3666.0,0.0,0.0,3041.0,0.0,0.0,3763.0,0.0,2.0,6.0,0.0,11.0,0.0,12.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,test-01-09-1,2,0.14250000000000002,0.5158333333333334,0.3416666666666667,32,32,322
worker5f480e566265722a9b2b2660,1,5daec9633990ed0014564662,1,1,0.4982312534209087,0.348540727471762,0.1532280191073294,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,483,8714.0,0.0282274247491638,0.6443132353574968,0.7125083612040134,0.287893806835323,0.3862000603370253,89.0,359.0,39.0,0.0,0.0,13.0,7.0,5.0,9.0,10.0,0.0,11.0,0.0,12.0,1.0,3.0,4.0,0.0,0.0,8.0,2.0,0.0,6.0,16358.0,4998.0,4098.0,11013.0,12605.0,0.0,13299.0,0.0,13423.0,1627.0,2276.0,3789.0,0.0,0.0,5740.0,2148.0,0.0,4576.0,0.0,6560.0,20.0,0.0,64.0,0.0,768.0,0.0,256.0,12.0,126.0,828.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,4998.0,4098.0,0.0,12605.0,0.0,13299.0,0.0,13423.0,1627.0,2276.0,3789.0,0.0,0.0,5740.0,0.0,0.0,4576.0,0.0,7.0,5.0,0.0,10.0,0.0,11.0,0.0,12.0,1.0,3.0,4.0,0.0,0.0,8.0,0.0,0.0,6.0,test-01-09-2,1,0.6958333333333333,0.26749999999999996,0.03666666666666667,11,11,111
worker5f480e566265722a9b2b2660,2,5daec9633990ed0014564662,3,1,0.5532630718954249,0.3690168067226891,0.077720121381886,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,227,717.0,0.0047826086956521,0.3716871363930187,0.6330434782608696,0.2564641241111829,0.3967356173238526,0.0,56.0,0.0,0.0,0.0,9.0,10.0,2.0,0.0,8.0,0.0,12.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,11.0,1.0,7.0,6.0,3229.0,3406.0,2094.0,0.0,2836.0,0.0,6121.0,0.0,0.0,2197.0,2379.0,2429.0,0.0,0.0,4128.0,1947.0,2694.0,2588.0,0.0,128.0,12.0,0.0,32.0,0.0,384.0,0.0,0.0,3.0,70.0,48.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,3406.0,2094.0,0.0,2836.0,0.0,6121.0,0.0,0.0,2197.0,2379.0,2429.0,0.0,0.0,4128.0,0.0,0.0,2588.0,0.0,10.0,2.0,0.0,8.0,0.0,12.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,11.0,0.0,0.0,6.0,test-01-09-2,3,0.1,0.1,0.8,31,33,313
worker5f480e566265722a9b2b2660,3,5daec9633990ed0014564662,2,1,0.8403220030624747,0.1510105299507303,0.0086674669867947,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16,80.0,0.0008558712769599,0.5135824175824176,0.0051352276617596,0.1959560439560439,0.2454505494505494,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3835.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test-01-09-2,2,0.06833333333333333,0.6848809523809524,0.2467857142857143,21,22,212
worker5f480e566265722a9b2b2660,3,5d35989e71b4880017d5cc81,1,1,0.435095238095238,0.4075952380952382,0.1573095238095238,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,483,3304.0,0.0114184923876717,0.4476768348433214,0.6499257333828444,0.1511096334469287,0.1858532125342864,8.0,285.0,0.0,0.0,0.0,10.0,7.0,4.0,11.0,9.0,0.0,12.0,0.0,13.0,2.0,3.0,5.0,0.0,0.0,8.0,1.0,0.0,6.0,7948.0,4521.0,3089.0,10928.0,6800.0,0.0,13381.0,0.0,14015.0,1922.0,3033.0,3228.0,0.0,0.0,5689.0,1622.0,0.0,4258.0,0.0,1872.0,16.0,0.0,64.0,0.0,896.0,0.0,256.0,6.0,74.0,40.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,4521.0,3089.0,0.0,6800.0,0.0,13381.0,0.0,14015.0,1922.0,3033.0,3228.0,0.0,0.0,5689.0,0.0,0.0,4258.0,0.0,7.0,4.0,0.0,9.0,0.0,12.0,0.0,13.0,2.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,6.0,test-01-09-2,3,0.2,0.1875,0.6125,11,13,113
worker60b7e7db11897639638f15cb,1,6086b9cc58c7269cc737c68e,2,2,0.3217454212454211,0.5075879120879121,0.1706666666666666,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,483,3353.0,0.0198716945704897,0.7314867803593911,0.4687842278203724,0.4889550188852009,0.5263820533363854,1.0,85.0,18.0,0.0,0.0,0.0,7.0,5.0,1.0,9.0,0.0,10.0,0.0,11.0,2.0,3.0,4.0,0.0,0.0,8.0,12.0,0.0,6.0,0.0,2836.0,2479.0,1164.0,4064.0,0.0,4482.0,0.0,5032.0,1636.0,2327.0,2405.0,0.0,0.0,3588.0,5092.0,0.0,2615.0,0.0,1824.0,12.0,0.0,64.0,0.0,768.0,0.0,256.0,13.0,192.0,144.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,2836.0,2479.0,0.0,4064.0,0.0,4482.0,0.0,5032.0,1636.0,2327.0,2405.0,0.0,0.0,3588.0,0.0,0.0,2615.0,0.0,7.0,5.0,0.0,9.0,0.0,10.0,0.0,11.0,2.0,3.0,4.0,0.0,0.0,8.0,0.0,0.0,6.0,test-01-09-2,2,0.11666666666666665,0.6333333333333334,0.25,22,22,222
worker60b7e7db11897639638f15cb,2,6086b9cc58c7269cc737c68e,2,1,0.6302610655598273,0.2460658652124817,0.123673069227691,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,16,3792.0,0.033512443438914,0.6575546257554625,0.0002828054298642,0.4738261273826127,0.4939098093909809,8.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5150.0,3861.0,0.0,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test-01-09-2,2,0.175,0.7416666666666667,0.08333333333333334,21,22,212
worker60b7e7db11897639638f15cb,1,Maddie,2,2,0.4246113199665832,0.4540409356725146,0.1213477443609022,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,483,4962.0,0.0146397072058558,0.6494311097256857,0.6797864042719146,0.2182824189526184,0.2388559850374065,18.0,50.0,27.0,0.0,0.0,13.0,8.0,4.0,7.0,10.0,0.0,11.0,0.0,12.0,2.0,3.0,1.0,0.0,0.0,9.0,6.0,0.0,5.0,21485.0,5973.0,3631.0,5422.0,9040.0,0.0,10236.0,0.0,13622.0,1478.0,2996.0,1340.0,0.0,0.0,6688.0,5257.0,0.0,4078.0,0.0,3712.0,8.0,0.0,32.0,0.0,512.0,0.0,256.0,12.0,190.0,120.0,0.0,0.0,96.0,0.0,0.0,24.0,0.0,5973.0,3631.0,0.0,9040.0,0.0,10236.0,0.0,13622.0,1478.0,2996.0,1340.0,0.0,0.0,6688.0,0.0,0.0,4078.0,0.0,8.0,4.0,0.0,10.0,0.0,11.0,0.0,12.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,5.0,test-01-09-2,2,0.1125,0.6341666666666665,0.2533333333333333,22,22,222
worker60b7e7db11897639638f15cb,3,6086b9cc58c7269cc737c68e,2,2,0.356304945054945,0.4964688644688644,0.1472261904761904,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,483,2035.0,0.0084208223972003,0.8407502758367047,0.5144356955380578,0.3633688856197131,0.4108127988230967,3.0,336.0,13.0,0.0,0.0,10.0,1.0,5.0,9.0,11.0,0.0,12.0,0.0,13.0,3.0,4.0,6.0,0.0,0.0,8.0,2.0,0.0,7.0,6642.0,2006.0,5554.0,6078.0,7481.0,0.0,7929.0,0.0,8219.0,5259.0,5508.0,5570.0,0.0,0.0,6026.0,4927.0,0.0,5705.0,0.0,1152.0,4.0,0.0,32.0,0.0,384.0,0.0,256.0,5.0,82.0,80.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,2006.0,5554.0,0.0,7481.0,0.0,7929.0,0.0,8219.0,5259.0,5508.0,5570.0,0.0,0.0,6026.0,0.0,0.0,5705.0,0.0,1.0,5.0,0.0,11.0,0.0,12.0,0.0,13.0,3.0,4.0,6.0,0.0,0.0,8.0,0.0,0.0,7.0,test-01-09-2,2,0.19583333333333333,0.5541666666666667,0.25,22,22,222
worker5f0094fc2e1a9e1b4ea12b2e,1,yes,3,1,0.4614469696969697,0.3676428571428571,0.1709101731601731,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,483,4460.0,0.0289454545454545,0.5880591908305535,0.5464727272727272,0.446839449148918,0.6138910272859465,5.0,121.0,29.0,0.0,0.0,0.0,6.0,3.0,9.0,10.0,0.0,11.0,0.0,12.0,1.0,2.0,4.0,0.0,0.0,8.0,13.0,7.0,5.0,0.0,2161.0,1529.0,5350.0,6126.0,0.0,6862.0,0.0,6944.0,1369.0,1477.0,1583.0,0.0,0.0,5185.0,6991.0,2893.0,1782.0,0.0,2864.0,20.0,0.0,96.0,0.0,768.0,0.0,256.0,20.0,132.0,208.0,0.0,0.0,64.0,0.0,0.0,32.0,0.0,2161.0,1529.0,0.0,6126.0,0.0,6862.0,0.0,6944.0,1369.0,1477.0,1583.0,0.0,0.0,5185.0,0.0,0.0,1782.0,0.0,6.0,3.0,0.0,10.0,0.0,11.0,0.0,12.0,1.0,2.0,4.0,0.0,0.0,8.0,0.0,0.0,5.0,test-01-09-3,2,0.175,0.5583333333333333,0.2666666666666667,31,32,312
worker5f0094fc2e1a9e1b4ea12b2e,1,5dd25456cc192027096069bb,2,2,0.3326785714285714,0.5108333333333334,0.1564880952380952,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,483,6600.0,0.0298642533936651,0.6414059980651403,0.6537958773252891,0.3928410190261206,0.4030957755562722,10.0,111.0,17.0,0.0,0.0,13.0,7.0,4.0,6.0,9.0,0.0,10.0,0.0,11.0,2.0,3.0,1.0,0.0,0.0,8.0,12.0,0.0,5.0,10300.0,3697.0,1535.0,3350.0,5574.0,0.0,6367.0,0.0,6531.0,550.0,1410.0,441.0,0.0,0.0,5069.0,6574.0,0.0,3033.0,0.0,4432.0,32.0,0.0,64.0,0.0,1152.0,0.0,256.0,20.0,332.0,200.0,0.0,0.0,96.0,0.0,0.0,16.0,0.0,3697.0,1535.0,0.0,5574.0,0.0,6367.0,0.0,6531.0,550.0,1410.0,441.0,0.0,0.0,5069.0,0.0,0.0,3033.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,test-01-09-3,2,0.095,0.799047619047619,0.10595238095238095,22,22,222
worker5f0094fc2e1a9e1b4ea12b2e,1,5c6838ea5f8d580001e8a8ab,2,1,0.4390952380952381,0.4014999999999999,0.1594047619047619,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,483,7348.0,0.0327748691099476,0.5725076434266531,0.7404188481675392,0.3026197470175649,0.3789341166596727,2.0,188.0,29.0,0.0,0.0,13.0,6.0,4.0,8.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,7.0,12.0,0.0,5.0,12180.0,2563.0,1737.0,5080.0,6431.0,0.0,8020.0,0.0,8231.0,961.0,1572.0,1665.0,0.0,0.0,3300.0,8260.0,0.0,2211.0,0.0,4880.0,12.0,0.0,96.0,0.0,1536.0,0.0,256.0,8.0,192.0,288.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,2563.0,1737.0,0.0,6431.0,0.0,8020.0,0.0,8231.0,961.0,1572.0,1665.0,0.0,0.0,3300.0,0.0,0.0,2211.0,0.0,6.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,5.0,test-01-09-3,1,0.47916666666666663,0.4341666666666667,0.08666666666666667,21,21,211
worker5f0094fc2e1a9e1b4ea12b2e,2,yes,3,1,0.5716295996401259,0.2579448556664722,0.1704255446934018,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,159,1351.0,0.05,0.2048941542046999,0.0417061611374407,0.1470188386094387,0.2208195766168188,61.0,58.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4171.0,0.0,0.0,0.0,0.0,4838.0,0.0,0.0,3777.0,4070.0,4230.0,0.0,0.0,0.0,4228.0,0.0,4199.0,0.0,896.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,3.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4171.0,0.0,0.0,0.0,0.0,4838.0,0.0,0.0,3777.0,4070.0,4230.0,0.0,0.0,0.0,0.0,0.0,4199.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,test-01-09-3,3,0.1125,0.20416666666666666,0.6833333333333333,31,33,313
worker5f0094fc2e1a9e1b4ea12b2e,2,5dd25456cc192027096069bb,2,1,0.7933175212697579,0.1568819585221589,0.0498005202080832,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,54,96.0,0.0018773466833541,0.3743265401733427,0.0450563204005006,0.2267509955493089,0.2454907472475989,1.0,7.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2096.0,2218.0,0.0,2134.0,0.0,0.0,0.0,0.0,0.0,2126.0,0.0,0.0,0.0,0.0,3221.0,0.0,0.0,0.0,48.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0,2218.0,0.0,2134.0,0.0,0.0,0.0,0.0,0.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test-01-09-3,2,0.04333333333333333,0.6866666666666666,0.26999999999999996,21,22,212
